ID_client;Date;order_n;ID_products;buy_packs
30301-034;2023-04-01;2023040115;905013;1,0
30301-034;2023-04-01;2023040115;905014;5,0
30301-034;2023-04-01;2023040115;902015;21,0
30301-034;2023-04-01;2023040115;902017;68,0
30301-041;2023-04-01;2023040116;905014;8,0
30301-048;2023-04-01;2023040117;902004;96,0
30301-048;2023-04-01;2023040117;902005;84,0
30301-048;2023-04-01;2023040117;905013;12,0
30301-048;2023-04-01;2023040117;902017;272,0
30301-055;2023-04-01;2023040118;901002;96,0
30301-055;2023-04-01;2023040118;902004;80,0
30301-055;2023-04-01;2023040118;902006;80,0
30301-055;2023-04-01;2023040118;902007;72,0
30301-055;2023-04-01;2023040118;901008;4,0
30301-055;2023-04-01;2023040118;903009;32,0
30301-055;2023-04-01;2023040118;904010;12,0
30301-055;2023-04-01;2023040118;904011;4,0
30301-055;2023-04-01;2023040118;905013;4,0
30301-055;2023-04-01;2023040118;905014;8,0
30301-055;2023-04-01;2023040118;903016;20,0
30301-055;2023-04-01;2023040118;902017;272,0
30301-055;2023-04-01;2023040118;903018;16,0
30301-062;2023-04-01;2023040119;901001;36,0
30301-062;2023-04-01;2023040119;901002;48,0
30301-062;2023-04-01;2023040119;901003;20,0
30301-062;2023-04-01;2023040119;902004;40,0
30301-062;2023-04-01;2023040119;902005;42,0
30301-062;2023-04-01;2023040119;902006;28,0
30301-062;2023-04-01;2023040119;901008;2,0
30301-062;2023-04-01;2023040119;903009;8,0
30301-062;2023-04-01;2023040119;904010;2,0
30301-062;2023-04-01;2023040119;902012;52,0
30301-062;2023-04-01;2023040119;905013;8,0
30301-062;2023-04-01;2023040119;905014;8,0
30301-062;2023-04-01;2023040119;903016;4,0
30301-062;2023-04-01;2023040119;902017;136,0
30301-062;2023-04-01;2023040119;903018;10,0
30301-076;2023-04-01;2023040121;901002;72,0
30301-076;2023-04-01;2023040121;902006;36,0
30301-076;2023-04-01;2023040121;904011;9,0
30301-076;2023-04-01;2023040121;905014;9,0
30301-076;2023-04-01;2023040121;903016;3,0
30301-083;2023-04-01;2023040122;901001;72,0
30301-083;2023-04-01;2023040122;902005;84,0
30301-083;2023-04-01;2023040122;901008;16,0
30301-083;2023-04-01;2023040122;902012;108,0
30301-083;2023-04-01;2023040122;902015;112,0
73301-006;2023-04-01;2023040123;901001;72,0
73301-006;2023-04-01;2023040123;901002;96,0
73301-006;2023-04-01;2023040123;901003;36,0
73301-006;2023-04-01;2023040123;902006;76,0
73301-006;2023-04-01;2023040123;902007;40,0
73301-006;2023-04-01;2023040123;904011;4,0
73301-006;2023-04-01;2023040123;905014;4,0
73301-006;2023-04-01;2023040123;902015;84,0
73301-006;2023-04-01;2023040123;903018;24,0
73301-013;2023-04-01;2023040124;901002;96,0
73301-013;2023-04-01;2023040124;901003;32,0
73301-013;2023-04-01;2023040124;902006;60,0
73301-013;2023-04-01;2023040124;901008;8,0
73301-013;2023-04-01;2023040124;904011;8,0
73301-013;2023-04-01;2023040124;905013;20,0
73301-013;2023-04-01;2023040124;902017;272,0
73301-027;2023-04-01;2023040125;901000;4,0
73301-027;2023-04-01;2023040125;901001;18,0
73301-027;2023-04-01;2023040125;901002;24,0
73301-027;2023-04-01;2023040125;901003;7,0
73301-027;2023-04-01;2023040125;902005;20,0
73301-027;2023-04-01;2023040125;902006;20,0
73301-027;2023-04-01;2023040125;902007;13,0
73301-027;2023-04-01;2023040125;901008;1,0
73301-027;2023-04-01;2023040125;903009;6,0
73301-027;2023-04-01;2023040125;904010;1,0
73301-027;2023-04-01;2023040125;904011;3,0
73301-027;2023-04-01;2023040125;902012;26,0
73301-027;2023-04-01;2023040125;905013;3,0
73301-027;2023-04-01;2023040125;905014;3,0
73301-027;2023-04-01;2023040125;902015;27,0
73301-027;2023-04-01;2023040125;903016;4,0
73301-027;2023-04-01;2023040125;902017;68,0
73301-027;2023-04-01;2023040125;903018;3,0
75001-006;2023-04-01;2023040126;901000;12,0
75001-006;2023-04-01;2023040126;901001;72,0
75001-006;2023-04-01;2023040126;901002;96,0
75001-006;2023-04-01;2023040126;901003;20,0
75001-006;2023-04-01;2023040126;902005;104,0
75001-006;2023-04-01;2023040126;902006;40,0
75001-006;2023-04-01;2023040126;902007;68,0
75001-006;2023-04-01;2023040126;903009;40,0
75001-006;2023-04-01;2023040126;904010;8,0
75001-006;2023-04-01;2023040126;902012;116,0
75001-006;2023-04-01;2023040126;905013;12,0
75001-006;2023-04-01;2023040126;905014;12,0
75001-006;2023-04-01;2023040126;903016;16,0
75001-006;2023-04-01;2023040126;902017;272,0
75001-006;2023-04-01;2023040126;903018;36,0
75001-013;2023-04-01;2023040127;901000;6,0
75001-013;2023-04-01;2023040127;901001;54,0
75001-013;2023-04-01;2023040127;901002;72,0
75001-013;2023-04-01;2023040127;901003;21,0
75001-013;2023-04-01;2023040127;902004;84,0
75001-013;2023-04-01;2023040127;902005;60,0
75001-013;2023-04-01;2023040127;902007;57,0
75001-013;2023-04-01;2023040127;901008;15,0
75001-013;2023-04-01;2023040127;903009;30,0
75001-013;2023-04-01;2023040127;904010;12,0
75001-013;2023-04-01;2023040127;904011;3,0
75001-013;2023-04-01;2023040127;902012;81,0
75001-013;2023-04-01;2023040127;905013;12,0
75001-013;2023-04-01;2023040127;905014;9,0
75001-013;2023-04-01;2023040127;902015;69,0
75001-013;2023-04-01;2023040127;902017;204,0
75001-020;2023-04-01;2023040128;901003;16,0
75001-027;2023-04-01;2023040129;901000;8,0
75001-027;2023-04-01;2023040129;901001;72,0
75001-027;2023-04-01;2023040129;901002;96,0
75001-027;2023-04-01;2023040129;901003;40,0
75001-027;2023-04-01;2023040129;902004;96,0
75001-027;2023-04-01;2023040129;902005;116,0
75001-027;2023-04-01;2023040129;902006;64,0
75001-027;2023-04-01;2023040129;902007;52,0
75001-027;2023-04-01;2023040129;901008;20,0
75001-027;2023-04-01;2023040129;903009;20,0
75001-027;2023-04-01;2023040129;904010;4,0
75001-027;2023-04-01;2023040129;904011;20,0
75001-027;2023-04-01;2023040129;902012;116,0
75001-027;2023-04-01;2023040129;905013;8,0
75001-027;2023-04-01;2023040129;905014;12,0
75001-027;2023-04-01;2023040129;902015;92,0
75001-027;2023-04-01;2023040129;902017;272,0
75001-034;2023-04-01;2023040130;901002;72,0
75001-034;2023-04-01;2023040130;901003;30,0
75001-034;2023-04-01;2023040130;902005;78,0
75001-034;2023-04-01;2023040130;902006;39,0
75001-034;2023-04-01;2023040130;902007;39,0
75001-034;2023-04-01;2023040130;901008;3,0
75001-034;2023-04-01;2023040130;903009;18,0
75001-034;2023-04-01;2023040130;904011;3,0
75001-034;2023-04-01;2023040130;902012;90,0
75001-034;2023-04-01;2023040130;905013;6,0
75001-034;2023-04-01;2023040130;905014;15,0
75001-034;2023-04-01;2023040130;903016;6,0
75001-034;2023-04-01;2023040130;902017;204,0
75001-034;2023-04-01;2023040130;903018;21,0
75001-041;2023-04-01;2023040131;901000;4,0
75001-041;2023-04-01;2023040131;901001;18,0
75001-041;2023-04-01;2023040131;901002;24,0
75001-041;2023-04-01;2023040131;901003;10,0
75001-041;2023-04-01;2023040131;902004;29,0
75001-041;2023-04-01;2023040131;902005;23,0
75001-041;2023-04-01;2023040131;901008;3,0
75001-041;2023-04-01;2023040131;903009;5,0
75001-041;2023-04-01;2023040131;904011;5,0
75001-041;2023-04-01;2023040131;902012;21,0
75001-041;2023-04-01;2023040131;905013;1,0
75001-041;2023-04-01;2023040131;905014;2,0
75001-041;2023-04-01;2023040131;902015;21,0
75001-041;2023-04-01;2023040131;903016;5,0
75001-041;2023-04-01;2023040131;902017;68,0
75001-041;2023-04-01;2023040131;903018;4,0
75001-055;2023-04-01;2023040133;901000;3,0
75001-055;2023-04-01;2023040133;902005;75,0
75001-055;2023-04-01;2023040133;902006;45,0
75001-055;2023-04-01;2023040133;901008;15,0
75001-055;2023-04-01;2023040133;902012;87,0
75001-055;2023-04-01;2023040133;902015;81,0
75001-062;2023-04-01;2023040134;904010;4,0
75001-062;2023-04-01;2023040134;902012;44,0
75001-062;2023-04-01;2023040134;902015;46,0
75001-069;2023-04-01;2023040135;901000;15,0
75001-069;2023-04-01;2023040135;901001;54,0
75001-069;2023-04-01;2023040135;901003;12,0
75001-069;2023-04-01;2023040135;902004;60,0
75001-069;2023-04-01;2023040135;902005;90,0
75001-069;2023-04-01;2023040135;902006;45,0
75001-069;2023-04-01;2023040135;902007;48,0
75001-069;2023-04-01;2023040135;901008;9,0
75001-069;2023-04-01;2023040135;903009;21,0
75001-069;2023-04-01;2023040135;904010;3,0
75001-069;2023-04-01;2023040135;904011;15,0
75001-069;2023-04-01;2023040135;902012;63,0
75001-069;2023-04-01;2023040135;905014;9,0
75001-069;2023-04-01;2023040135;902015;87,0
75001-069;2023-04-01;2023040135;903016;6,0
75001-069;2023-04-01;2023040135;902017;204,0
75001-083;2023-04-01;2023040136;901001;72,0
75001-083;2023-04-01;2023040136;902005;104,0
75001-083;2023-04-01;2023040136;904010;16,0
75001-083;2023-04-01;2023040136;905013;8,0
75001-083;2023-04-01;2023040136;905014;4,0
75001-083;2023-04-01;2023040136;903016;20,0
75001-083;2023-04-01;2023040136;902017;272,0
75001-083;2023-04-01;2023040136;903018;32,0
75001-090;2023-04-01;2023040137;901001;72,0
75001-090;2023-04-01;2023040137;901002;96,0
75001-090;2023-04-01;2023040137;902004;96,0
75001-090;2023-04-01;2023040137;902005;112,0
75001-090;2023-04-01;2023040137;902007;80,0
75001-090;2023-04-01;2023040137;901008;12,0
75001-090;2023-04-01;2023040137;903009;16,0
75001-090;2023-04-01;2023040137;904010;8,0
75001-090;2023-04-01;2023040137;904011;16,0
75001-090;2023-04-01;2023040137;902012;92,0
75001-090;2023-04-01;2023040137;905013;16,0
75001-090;2023-04-01;2023040137;902015;104,0
75001-090;2023-04-01;2023040137;903016;8,0
75001-090;2023-04-01;2023040137;902017;272,0
75001-090;2023-04-01;2023040137;903018;32,0
90001-013;2023-04-01;2023040138;901000;1,0
90001-013;2023-04-01;2023040138;901001;18,0
90001-013;2023-04-01;2023040138;901002;24,0
90001-013;2023-04-01;2023040138;901003;7,0
90001-013;2023-04-01;2023040138;902004;28,0
90001-013;2023-04-01;2023040138;902006;20,0
90001-013;2023-04-01;2023040138;903009;7,0
90001-013;2023-04-01;2023040138;904010;3,0
90001-013;2023-04-01;2023040138;904011;3,0
90001-013;2023-04-01;2023040138;902012;20,0
90001-013;2023-04-01;2023040138;902017;68,0
90001-013;2023-04-01;2023040138;903018;5,0
90001-020;2023-04-01;2023040139;901000;16,0
90001-020;2023-04-01;2023040139;902005;88,0
90001-020;2023-04-01;2023040139;902006;40,0
90001-020;2023-04-01;2023040139;901008;4,0
90001-020;2023-04-01;2023040139;903009;12,0
90001-020;2023-04-01;2023040139;904010;16,0
90001-020;2023-04-01;2023040139;904011;20,0
90001-020;2023-04-01;2023040139;902015;84,0
90001-020;2023-04-01;2023040139;902017;272,0
90001-020;2023-04-01;2023040139;903018;12,0
90001-027;2023-04-01;2023040140;901001;72,0
90001-027;2023-04-01;2023040140;902006;60,0
90001-027;2023-04-01;2023040140;904011;16,0
90001-027;2023-04-01;2023040140;902015;88,0
90001-027;2023-04-01;2023040140;903018;40,0
90001-041;2023-04-01;2023040141;902005;21,0
90001-041;2023-04-01;2023040141;902006;19,0
90001-041;2023-04-01;2023040141;902007;12,0
90001-041;2023-04-01;2023040141;903009;5,0
90001-041;2023-04-01;2023040141;904011;3,0
90001-041;2023-04-01;2023040141;902012;26,0
90001-041;2023-04-01;2023040141;905013;1,0
90001-041;2023-04-01;2023040141;903016;4,0
90001-041;2023-04-01;2023040141;903018;9,0
90001-048;2023-04-01;2023040142;901001;72,0
90001-048;2023-04-01;2023040142;901002;96,0
90001-048;2023-04-01;2023040142;902004;120,0
90001-048;2023-04-01;2023040142;902005;84,0
90001-048;2023-04-01;2023040142;902007;80,0
90001-048;2023-04-01;2023040142;902012;104,0
90001-048;2023-04-01;2023040142;905013;16,0
90001-048;2023-04-01;2023040142;903016;16,0
90001-048;2023-04-01;2023040142;903018;40,0
90001-062;2023-04-01;2023040143;901000;15,0
90001-062;2023-04-01;2023040143;901002;72,0
90001-062;2023-04-01;2023040143;901003;21,0
90001-062;2023-04-01;2023040143;902004;66,0
90001-062;2023-04-01;2023040143;902006;33,0
90001-062;2023-04-01;2023040143;902007;57,0
90001-062;2023-04-01;2023040143;901008;15,0
90001-062;2023-04-01;2023040143;904010;12,0
90001-062;2023-04-01;2023040143;904011;15,0
90001-062;2023-04-01;2023040143;902012;72,0
90001-062;2023-04-01;2023040143;905013;15,0
90001-062;2023-04-01;2023040143;905014;3,0
90001-062;2023-04-01;2023040143;902015;78,0
90001-062;2023-04-01;2023040143;902017;204,0
90001-062;2023-04-01;2023040143;903018;30,0
90001-069;2023-04-01;2023040144;901003;18,0
90001-069;2023-04-01;2023040144;901008;12,0
90001-069;2023-04-01;2023040144;904011;15,0
90001-069;2023-04-01;2023040144;902012;66,0
90001-076;2023-04-01;2023040145;901000;8,0
90001-076;2023-04-01;2023040145;904011;16,0
90001-076;2023-04-01;2023040145;902017;272,0
90001-083;2023-04-01;2023040146;901001;72,0
90001-083;2023-04-01;2023040146;902005;84,0
90001-083;2023-04-01;2023040146;904010;8,0
90001-083;2023-04-01;2023040146;905014;8,0
94016-006;2023-04-01;2023040147;901000;12,0
94016-006;2023-04-01;2023040147;902005;116,0
94016-006;2023-04-01;2023040147;905014;20,0
94016-006;2023-04-01;2023040147;902015;84,0
94016-013;2023-04-01;2023040148;901000;20,0
94016-013;2023-04-01;2023040148;901001;72,0
94016-013;2023-04-01;2023040148;901002;96,0
94016-013;2023-04-01;2023040148;901003;16,0
94016-013;2023-04-01;2023040148;902004;112,0
94016-013;2023-04-01;2023040148;902006;60,0
94016-013;2023-04-01;2023040148;902007;48,0
94016-013;2023-04-01;2023040148;901008;16,0
94016-013;2023-04-01;2023040148;904010;16,0
94016-013;2023-04-01;2023040148;904011;20,0
94016-013;2023-04-01;2023040148;905013;20,0
94016-013;2023-04-01;2023040148;905014;12,0
94016-013;2023-04-01;2023040148;903016;16,0
94016-013;2023-04-01;2023040148;902017;272,0
94016-013;2023-04-01;2023040148;903018;20,0
94016-020;2023-04-01;2023040149;903009;27,0
94016-020;2023-04-01;2023040149;904010;6,0
94016-020;2023-04-01;2023040149;905013;12,0
94016-027;2023-04-01;2023040150;901000;4,0
94016-027;2023-04-01;2023040150;901001;36,0
94016-027;2023-04-01;2023040150;902004;50,0
94016-027;2023-04-01;2023040150;902007;20,0
94016-027;2023-04-01;2023040150;901008;10,0
94016-027;2023-04-01;2023040150;903009;8,0
94016-027;2023-04-01;2023040150;904011;4,0
94016-027;2023-04-01;2023040150;902012;40,0
94016-027;2023-04-01;2023040150;905014;4,0
94016-027;2023-04-01;2023040150;902015;56,0
94016-027;2023-04-01;2023040150;902017;136,0
94016-034;2023-04-01;2023040151;902004;56,0
94016-034;2023-04-01;2023040151;902006;28,0
94016-034;2023-04-01;2023040151;902007;30,0
94016-034;2023-04-01;2023040151;901008;10,0
94016-034;2023-04-01;2023040151;904010;8,0
94016-034;2023-04-01;2023040151;904011;6,0
94016-034;2023-04-01;2023040151;905014;2,0
94016-034;2023-04-01;2023040151;903016;10,0
94016-034;2023-04-01;2023040151;903018;6,0
94016-048;2023-04-01;2023040152;901000;3,0
94016-048;2023-04-01;2023040152;904010;15,0
94016-048;2023-04-01;2023040152;905013;15,0
94016-048;2023-04-01;2023040152;905014;6,0
94016-048;2023-04-01;2023040152;902015;66,0
94016-062;2023-04-01;2023040153;901000;9,0
94016-062;2023-04-01;2023040153;901001;54,0
94016-062;2023-04-01;2023040153;902005;84,0
94016-062;2023-04-01;2023040153;904011;3,0
94016-062;2023-04-01;2023040153;905013;9,0
94016-062;2023-04-01;2023040153;905014;3,0
94016-062;2023-04-01;2023040153;902015;63,0
94016-062;2023-04-01;2023040153;902017;204,0
94016-062;2023-04-01;2023040153;903018;21,0
97035-007;2023-04-01;2023040154;901002;72,0
97035-007;2023-04-01;2023040154;902004;66,0
97035-007;2023-04-01;2023040154;903009;18,0
97035-007;2023-04-01;2023040154;904011;12,0
97035-007;2023-04-01;2023040154;903018;18,0
97035-040;2023-04-01;2023040156;901001;54,0
97035-040;2023-04-01;2023040156;901002;72,0
97035-040;2023-04-01;2023040156;902005;78,0
97035-040;2023-04-01;2023040156;904010;3,0
97035-040;2023-04-01;2023040156;902012;60,0
97035-040;2023-04-01;2023040156;903018;24,0
97035-049;2023-04-01;2023040157;901000;4,0
97035-049;2023-04-01;2023040157;901002;96,0
97035-049;2023-04-01;2023040157;902004;84,0
97035-049;2023-04-01;2023040157;902005;80,0
97035-049;2023-04-01;2023040157;902006;52,0
97035-049;2023-04-01;2023040157;902007;80,0
97035-049;2023-04-01;2023040157;904010;16,0
97035-049;2023-04-01;2023040157;902012;108,0
97035-049;2023-04-01;2023040157;905013;20,0
97035-049;2023-04-01;2023040157;905014;20,0
97035-049;2023-04-01;2023040157;902015;92,0
97035-049;2023-04-01;2023040157;903016;8,0
97035-049;2023-04-01;2023040157;902017;272,0
97035-049;2023-04-01;2023040157;903018;24,0
97035-066;2023-04-01;2023040158;901000;6,0
97035-066;2023-04-01;2023040158;901002;48,0
97035-066;2023-04-01;2023040158;901003;6,0
97035-066;2023-04-01;2023040158;902005;60,0
97035-066;2023-04-01;2023040158;902006;20,0
97035-066;2023-04-01;2023040158;902007;32,0
97035-066;2023-04-01;2023040158;901008;2,0
97035-066;2023-04-01;2023040158;903009;8,0
97035-066;2023-04-01;2023040158;904010;6,0
97035-066;2023-04-01;2023040158;904011;8,0
97035-066;2023-04-01;2023040158;902012;52,0
97035-066;2023-04-01;2023040158;902015;56,0
97035-066;2023-04-01;2023040158;903016;10,0
97035-066;2023-04-01;2023040158;903018;12,0
97035-083;2023-04-01;2023040159;901000;8,0
97035-083;2023-04-01;2023040159;901001;36,0
97035-083;2023-04-01;2023040159;901003;18,0
97035-083;2023-04-01;2023040159;902004;56,0
97035-083;2023-04-01;2023040159;902005;44,0
97035-083;2023-04-01;2023040159;902006;28,0
97035-083;2023-04-01;2023040159;902007;38,0
97035-083;2023-04-01;2023040159;901008;6,0
97035-083;2023-04-01;2023040159;903009;14,0
97035-083;2023-04-01;2023040159;904010;10,0
97035-083;2023-04-01;2023040159;904011;2,0
97035-083;2023-04-01;2023040159;902012;44,0
97035-083;2023-04-01;2023040159;905013;10,0
97035-083;2023-04-01;2023040159;905014;2,0
97035-083;2023-04-01;2023040159;902015;44,0
97035-083;2023-04-01;2023040159;903016;2,0
97035-083;2023-04-01;2023040159;902017;136,0
98101-006;2023-04-01;2023040160;901000;8,0
98101-006;2023-04-01;2023040160;901001;36,0
98101-006;2023-04-01;2023040160;901003;6,0
98101-006;2023-04-01;2023040160;902004;60,0
98101-006;2023-04-01;2023040160;902006;36,0
98101-006;2023-04-01;2023040160;902007;38,0
98101-006;2023-04-01;2023040160;903009;8,0
98101-006;2023-04-01;2023040160;904010;8,0
98101-006;2023-04-01;2023040160;904011;6,0
98101-006;2023-04-01;2023040160;902012;56,0
98101-006;2023-04-01;2023040160;905013;6,0
98101-006;2023-04-01;2023040160;902015;50,0
98101-006;2023-04-01;2023040160;902017;136,0
98101-006;2023-04-01;2023040160;903018;12,0
98101-013;2023-04-01;2023040161;901000;4,0
98101-013;2023-04-01;2023040161;901001;72,0
98101-013;2023-04-01;2023040161;901003;12,0
98101-013;2023-04-01;2023040161;903009;20,0
98101-013;2023-04-01;2023040161;904011;8,0
98101-013;2023-04-01;2023040161;902012;108,0
98101-013;2023-04-01;2023040161;905014;20,0
98101-013;2023-04-01;2023040161;902017;272,0
98101-034;2023-04-01;2023040162;901001;54,0
98101-034;2023-04-01;2023040162;901002;72,0
98101-034;2023-04-01;2023040162;901003;9,0
98101-034;2023-04-01;2023040162;902004;78,0
98101-034;2023-04-01;2023040162;902005;72,0
98101-034;2023-04-01;2023040162;902006;42,0
98101-034;2023-04-01;2023040162;902007;42,0
98101-034;2023-04-01;2023040162;901008;3,0
98101-034;2023-04-01;2023040162;903009;27,0
98101-034;2023-04-01;2023040162;904010;12,0
98101-034;2023-04-01;2023040162;904011;12,0
98101-034;2023-04-01;2023040162;902012;66,0
98101-034;2023-04-01;2023040162;905013;9,0
98101-034;2023-04-01;2023040162;905014;6,0
98101-034;2023-04-01;2023040162;902015;90,0
98101-034;2023-04-01;2023040162;903016;6,0
98101-034;2023-04-01;2023040162;902017;204,0
98101-034;2023-04-01;2023040162;903018;21,0
98101-041;2023-04-01;2023040163;901000;6,0
98101-041;2023-04-01;2023040163;901002;48,0
98101-041;2023-04-01;2023040163;902004;46,0
98101-041;2023-04-01;2023040163;902005;52,0
98101-041;2023-04-01;2023040163;902006;26,0
98101-041;2023-04-01;2023040163;902007;36,0
98101-041;2023-04-01;2023040163;901008;6,0
98101-041;2023-04-01;2023040163;903009;16,0
98101-041;2023-04-01;2023040163;904010;4,0
98101-041;2023-04-01;2023040163;904011;8,0
98101-041;2023-04-01;2023040163;905013;8,0
98101-041;2023-04-01;2023040163;905014;10,0
98101-041;2023-04-01;2023040163;902015;52,0
98101-041;2023-04-01;2023040163;903016;2,0
98101-041;2023-04-01;2023040163;902017;136,0
98101-041;2023-04-01;2023040163;903018;6,0
98101-048;2023-04-01;2023040164;901001;54,0
98101-048;2023-04-01;2023040164;901003;9,0
98101-048;2023-04-01;2023040164;902004;66,0
98101-048;2023-04-01;2023040164;905013;15,0
98101-048;2023-04-01;2023040164;902015;60,0
98101-048;2023-04-01;2023040164;902017;204,0
02215-007;2023-04-02;202304021;901002;48,0
02215-007;2023-04-02;202304021;902004;60,0
02215-007;2023-04-02;202304021;902005;46,0
02215-007;2023-04-02;202304021;902006;26,0
02215-007;2023-04-02;202304021;902007;34,0
02215-007;2023-04-02;202304021;901008;10,0
02215-007;2023-04-02;202304021;903009;10,0
02215-007;2023-04-02;202304021;904011;2,0
02215-007;2023-04-02;202304021;905013;10,0
02215-007;2023-04-02;202304021;905014;10,0
02215-007;2023-04-02;202304021;902015;60,0
02215-007;2023-04-02;202304021;903016;4,0
02215-007;2023-04-02;202304021;902017;136,0
02215-021;2023-04-02;202304022;901000;6,0
02215-021;2023-04-02;202304022;901002;48,0
02215-021;2023-04-02;202304022;901003;10,0
02215-021;2023-04-02;202304022;902005;40,0
02215-021;2023-04-02;202304022;902006;20,0
02215-021;2023-04-02;202304022;902007;32,0
02215-021;2023-04-02;202304022;901008;8,0
02215-021;2023-04-02;202304022;904010;6,0
02215-021;2023-04-02;202304022;904011;6,0
02215-021;2023-04-02;202304022;905014;4,0
02215-021;2023-04-02;202304022;902015;60,0
02215-021;2023-04-02;202304022;903018;20,0
10001-007;2023-04-02;202304024;902005;75,0
10001-007;2023-04-02;202304024;902007;36,0
10001-007;2023-04-02;202304024;904011;6,0
10001-007;2023-04-02;202304024;905013;6,0
10001-007;2023-04-02;202304024;902015;60,0
10001-007;2023-04-02;202304024;903018;9,0
10001-014;2023-04-02;202304025;901000;9,0
10001-014;2023-04-02;202304025;901001;54,0
10001-014;2023-04-02;202304025;902004;75,0
10001-014;2023-04-02;202304025;902005;78,0
10001-014;2023-04-02;202304025;902006;33,0
10001-014;2023-04-02;202304025;902007;39,0
10001-014;2023-04-02;202304025;901008;3,0
10001-014;2023-04-02;202304025;902012;63,0
10001-014;2023-04-02;202304025;905014;12,0
10001-014;2023-04-02;202304025;902017;204,0
10001-021;2023-04-02;202304026;903009;9,0
10001-021;2023-04-02;202304026;904010;6,0
10001-021;2023-04-02;202304026;904011;6,0
10001-021;2023-04-02;202304026;903016;12,0
10001-028;2023-04-02;202304027;901000;5,0
10001-028;2023-04-02;202304027;901001;18,0
10001-028;2023-04-02;202304027;901002;24,0
10001-028;2023-04-02;202304027;901003;10,0
10001-028;2023-04-02;202304027;902004;28,0
10001-028;2023-04-02;202304027;902005;24,0
10001-028;2023-04-02;202304027;902006;17,0
10001-028;2023-04-02;202304027;902007;17,0
10001-028;2023-04-02;202304027;903009;6,0
10001-028;2023-04-02;202304027;904010;4,0
10001-028;2023-04-02;202304027;902012;30,0
10001-028;2023-04-02;202304027;905014;3,0
10001-028;2023-04-02;202304027;902015;24,0
10001-028;2023-04-02;202304027;903016;4,0
10001-028;2023-04-02;202304027;902017;68,0
10001-028;2023-04-02;202304027;903018;3,0
10001-035;2023-04-02;202304028;901000;4,0
10001-035;2023-04-02;202304028;901001;72,0
10001-035;2023-04-02;202304028;901002;96,0
10001-035;2023-04-02;202304028;902004;108,0
10001-035;2023-04-02;202304028;902005;120,0
10001-035;2023-04-02;202304028;902006;72,0
10001-035;2023-04-02;202304028;902007;40,0
10001-035;2023-04-02;202304028;901008;20,0
10001-035;2023-04-02;202304028;903009;24,0
10001-035;2023-04-02;202304028;904010;4,0
10001-035;2023-04-02;202304028;904011;8,0
10001-035;2023-04-02;202304028;902012;120,0
10001-035;2023-04-02;202304028;905013;8,0
10001-035;2023-04-02;202304028;905014;4,0
10001-035;2023-04-02;202304028;902015;116,0
10001-035;2023-04-02;202304028;903016;4,0
10001-035;2023-04-02;202304028;902017;272,0
10001-035;2023-04-02;202304028;903018;12,0
10001-042;2023-04-02;202304029;901000;20,0
10001-042;2023-04-02;202304029;901001;72,0
10001-042;2023-04-02;202304029;902004;84,0
10001-042;2023-04-02;202304029;902006;44,0
10001-042;2023-04-02;202304029;904011;20,0
10001-042;2023-04-02;202304029;902012;108,0
10001-042;2023-04-02;202304029;905014;12,0
10001-042;2023-04-02;202304029;902015;92,0
30301-007;2023-04-02;2023040210;901000;3,0
30301-007;2023-04-02;2023040210;901001;54,0
30301-007;2023-04-02;2023040210;901003;21,0
30301-007;2023-04-02;2023040210;902007;51,0
30301-007;2023-04-02;2023040210;904010;9,0
30301-007;2023-04-02;2023040210;904011;15,0
30301-007;2023-04-02;2023040210;902012;63,0
30301-007;2023-04-02;2023040210;903016;15,0
30301-007;2023-04-02;2023040210;902017;204,0
30301-007;2023-04-02;2023040210;903018;24,0
30301-014;2023-04-02;2023040211;901000;15,0
30301-014;2023-04-02;2023040211;901001;54,0
30301-014;2023-04-02;2023040211;902006;51,0
30301-014;2023-04-02;2023040211;904010;15,0
30301-014;2023-04-02;2023040211;905013;15,0
30301-014;2023-04-02;2023040211;905014;12,0
30301-014;2023-04-02;2023040211;902015;84,0
30301-028;2023-04-02;2023040212;901001;72,0
30301-028;2023-04-02;2023040212;901002;96,0
30301-028;2023-04-02;2023040212;901003;24,0
30301-028;2023-04-02;2023040212;902004;80,0
30301-028;2023-04-02;2023040212;902006;60,0
30301-028;2023-04-02;2023040212;901008;16,0
30301-028;2023-04-02;2023040212;903009;36,0
30301-028;2023-04-02;2023040212;904011;8,0
30301-028;2023-04-02;2023040212;902012;108,0
30301-028;2023-04-02;2023040212;905013;16,0
30301-028;2023-04-02;2023040212;905014;4,0
30301-028;2023-04-02;2023040212;903016;16,0
30301-028;2023-04-02;2023040212;902017;272,0
30301-028;2023-04-02;2023040212;903018;16,0
30301-035;2023-04-02;2023040213;901000;16,0
30301-035;2023-04-02;2023040213;901001;72,0
30301-035;2023-04-02;2023040213;901003;40,0
30301-035;2023-04-02;2023040213;902004;96,0
30301-035;2023-04-02;2023040213;902005;96,0
30301-035;2023-04-02;2023040213;902006;52,0
30301-035;2023-04-02;2023040213;902007;80,0
30301-035;2023-04-02;2023040213;903009;36,0
30301-035;2023-04-02;2023040213;904010;4,0
30301-035;2023-04-02;2023040213;904011;20,0
30301-035;2023-04-02;2023040213;902012;84,0
30301-035;2023-04-02;2023040213;905013;12,0
30301-035;2023-04-02;2023040213;902015;112,0
30301-035;2023-04-02;2023040213;902017;272,0
30301-035;2023-04-02;2023040213;903018;20,0
